Indicator Code: CG0000
"Indicator Name: All Causes"
Export date: 10/29/2025 8:24:07 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: A00-Y89"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age20_24,[20-24],572.00000000,100.00000000,,30.38977543,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age25_29,[25-29],663.00000000,100.00000000,,36.02597130,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age30_34,[30-34],1102.00000000,100.00000000,,51.18631960,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age35_39,[35-39],1843.00000000,100.00000000,,77.92287960,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age40_44,[40-44],2643.00000000,100.00000000,,116.23616480,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age45_49,[45-49],3846.00000000,100.00000000,,193.32384307,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age50_54,[50-54],5617.00000000,100.00000000,,301.01547842,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age55_59,[55-59],9021.00000000,100.00000000,,460.13067895,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age60_64,[60-64],11479.00000000,100.00000000,,741.65868194,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age65_69,[65-69],16984.00000000,100.00000000,,1213.67340580,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age70_74,[70-74],26134.00000000,100.00000000,,2069.17901870,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age75_79,[75-79],40571.00000000,100.00000000,,3665.45030080,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age80_84,[80-84],60204.00000000,100.00000000,,6452.74003510,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2004,Female,Age85_over,[85+],122448.00000000,100.00000000,,15513.74848400,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age00,[0],1555.00000000,100.00000000,,445.11617389,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age01_04,[1-4],256.00000000,100.00000000,,19.33593160,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age05_09,[5-9],153.00000000,100.00000000,,8.81845905,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age10_14,[10-14],216.00000000,100.00000000,,11.63339301,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age15_19,[15-19],450.00000000,100.00000000,,23.35517302,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age20_24,[20-24],557.00000000,100.00000000,,28.86936277,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age25_29,[25-29],659.00000000,100.00000000,,34.98994902,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age30_34,[30-34],1025.00000000,100.00000000,,48.80729262,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age35_39,[35-39],1719.00000000,100.00000000,,73.59079409,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age40_44,[40-44],2713.00000000,100.00000000,,116.55958051,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age45_49,[45-49],3870.00000000,100.00000000,,189.83634831,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age50_54,[50-54],5622.00000000,100.00000000,,303.35569021,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age55_59,[55-59],9151.00000000,100.00000000,,462.31438085,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age60_64,[60-64],11504.00000000,100.00000000,,722.84553826,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age65_69,[65-69],16888.00000000,100.00000000,,1197.84518380,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age70_74,[70-74],24951.00000000,100.00000000,,1986.87836890,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age75_79,[75-79],39928.00000000,100.00000000,,3602.73218620,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age80_84,[80-84],58410.00000000,100.00000000,,6404.66144440,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2005,Female,Age85_over,[85+],125988.00000000,100.00000000,,15279.42175200,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age00,[0],1659.00000000,100.00000000,,464.34039314,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age01_04,[1-4],303.00000000,100.00000000,,22.46549545,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age05_09,[5-9],151.00000000,100.00000000,,8.85574404,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age10_14,[10-14],200.00000000,100.00000000,,10.94727301,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age15_19,[15-19],437.00000000,100.00000000,,22.57178940,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age20_24,[20-24],520.00000000,100.00000000,,26.31813360,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age25_29,[25-29],677.00000000,100.00000000,,35.15475101,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age30_34,[30-34],927.00000000,100.00000000,,45.66131324,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age35_39,[35-39],1712.00000000,100.00000000,,73.87344082,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age40_44,[40-44],2722.00000000,100.00000000,,115.44278372,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age45_49,[45-49],3921.00000000,100.00000000,,187.17312727,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age50_54,[50-54],5554.00000000,100.00000000,,298.12579040,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age55_59,[55-59],8997.00000000,100.00000000,,453.89602920,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age60_64,[60-64],11858.00000000,100.00000000,,716.19038416,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age65_69,[65-69],16087.00000000,100.00000000,,1150.73670900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age70_74,[70-74],24203.00000000,100.00000000,,1933.47899200,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age75_79,[75-79],38137.00000000,100.00000000,,3435.76576580,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age80_84,[80-84],54740.00000000,100.00000000,,6133.62197440,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2006,Female,Age85_over,[85+],125218.00000000,100.00000000,,14488.78264300,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age00,[0],1627.00000000,100.00000000,,441.81701661,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age01_04,[1-4],266.00000000,100.00000000,,19.22780833,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age05_09,[5-9],137.00000000,100.00000000,,8.18514438,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age10_14,[10-14],212.00000000,100.00000000,,11.73870745,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age15_19,[15-19],423.00000000,100.00000000,,21.72504009,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age20_24,[20-24],522.00000000,100.00000000,,25.89233056,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age25_29,[25-29],622.00000000,100.00000000,,31.50518823,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age30_34,[30-34],953.00000000,100.00000000,,48.89112567,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age35_39,[35-39],1653.00000000,100.00000000,,72.23760009,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age40_44,[40-44],2745.00000000,100.00000000,,115.23682742,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age45_49,[45-49],3960.00000000,100.00000000,,184.07388986,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age50_54,[50-54],5527.00000000,100.00000000,,292.81715855,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age55_59,[55-59],8546.00000000,100.00000000,,449.04075731,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age60_64,[60-64],12480.00000000,100.00000000,,700.16224914,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age65_69,[65-69],15918.00000000,100.00000000,,1136.30685280,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age70_74,[70-74],23767.00000000,100.00000000,,1888.27500950,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age75_79,[75-79],37059.00000000,100.00000000,,3336.43938470,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age80_84,[80-84],53763.00000000,100.00000000,,6100.50290030,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2007,Female,Age85_over,[85+],129617.00000000,100.00000000,,14483.99705900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age00,[0],1622.00000000,100.00000000,,421.83009766,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age01_04,[1-4],296.00000000,100.00000000,,20.84291274,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age05_09,[5-9],158.00000000,100.00000000,,9.52936976,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age10_14,[10-14],161.00000000,100.00000000,,9.01746083,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age15_19,[15-19],430.00000000,100.00000000,,22.17192004,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age20_24,[20-24],544.00000000,100.00000000,,26.39034424,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age25_29,[25-29],674.00000000,100.00000000,,33.60193276,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age30_34,[30-34],993.00000000,100.00000000,,51.98944714,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age35_39,[35-39],1666.00000000,100.00000000,,74.32360390,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age40_44,[40-44],2780.00000000,100.00000000,,116.94696077,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age45_49,[45-49],3977.00000000,100.00000000,,180.13129610,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age50_54,[50-54],5703.00000000,100.00000000,,296.28267331,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age55_59,[55-59],8210.00000000,100.00000000,,444.97824972,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age60_64,[60-64],12850.00000000,100.00000000,,690.35766437,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age65_69,[65-69],15847.00000000,100.00000000,,1106.30805730,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age70_74,[70-74],23649.00000000,100.00000000,,1854.22145280,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age75_79,[75-79],36631.00000000,100.00000000,,3293.11817320,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age80_84,[80-84],52828.00000000,100.00000000,,6034.34785340,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2008,Female,Age85_over,[85+],133933.00000000,100.00000000,,14658.28027100,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age00,[0],1610.00000000,100.00000000,,420.88752369,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age01_04,[1-4],273.00000000,100.00000000,,18.67856987,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age05_09,[5-9],150.00000000,100.00000000,,9.01885120,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age10_14,[10-14],188.00000000,100.00000000,,10.66522043,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age15_19,[15-19],401.00000000,100.00000000,,20.78830712,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age20_24,[20-24],509.00000000,100.00000000,,24.46424975,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age25_29,[25-29],704.00000000,100.00000000,,34.47644289,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age30_34,[30-34],922.00000000,100.00000000,,48.41981768,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age35_39,[35-39],1571.00000000,100.00000000,,72.03867619,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age40_44,[40-44],2717.00000000,100.00000000,,114.86060311,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age45_49,[45-49],3932.00000000,100.00000000,,173.52736741,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age50_54,[50-54],5475.00000000,100.00000000,,278.36954256,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age55_59,[55-59],7958.00000000,100.00000000,,435.17014726,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age60_64,[60-64],12605.00000000,100.00000000,,663.01870496,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age65_69,[65-69],15449.00000000,100.00000000,,1049.11179640,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age70_74,[70-74],22813.00000000,100.00000000,,1761.60665820,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age75_79,[75-79],34192.00000000,100.00000000,,3084.42568900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age80_84,[80-84],49517.00000000,100.00000000,,5644.99580480,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2009,Female,Age85_over,[85+],127827.00000000,100.00000000,,13743.89289300,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age00,[0],1589.00000000,100.00000000,,409.76314195,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age01_04,[1-4],255.00000000,100.00000000,,17.07548503,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age05_09,[5-9],145.00000000,100.00000000,,8.60614823,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age10_14,[10-14],169.00000000,100.00000000,,9.70378758,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age15_19,[15-19],412.00000000,100.00000000,,21.69633764,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age20_24,[20-24],481.00000000,100.00000000,,22.93925818,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age25_29,[25-29],665.00000000,100.00000000,,31.95325695,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age30_34,[30-34],923.00000000,100.00000000,,47.78342873,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age35_39,[35-39],1578.00000000,100.00000000,,74.53535848,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age40_44,[40-44],2631.00000000,100.00000000,,112.50161954,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age45_49,[45-49],3911.00000000,100.00000000,,168.86348956,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age50_54,[50-54],5620.00000000,100.00000000,,278.71578479,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age55_59,[55-59],7815.00000000,100.00000000,,429.45459541,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age60_64,[60-64],12551.00000000,100.00000000,,652.50098517,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age65_69,[65-69],15631.00000000,100.00000000,,1028.65032340,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age70_74,[70-74],22574.00000000,100.00000000,,1726.57754610,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age75_79,[75-79],33570.00000000,100.00000000,,3030.21823530,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age80_84,[80-84],49189.00000000,100.00000000,,5554.65843070,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2010,Female,Age85_over,[85+],131012.00000000,100.00000000,,13780.93062200,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age00,[0],1453.00000000,100.00000000,,367.39141978,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age01_04,[1-4],257.00000000,100.00000000,,16.86274253,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age05_09,[5-9],112.00000000,100.00000000,,6.54125752,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age10_14,[10-14],140.00000000,100.00000000,,8.15395601,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age15_19,[15-19],316.00000000,100.00000000,,16.80971772,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age20_24,[20-24],491.00000000,100.00000000,,23.13865758,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age25_29,[25-29],675.00000000,100.00000000,,31.92401045,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age30_34,[30-34],950.00000000,100.00000000,,47.97410408,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age35_39,[35-39],1446.00000000,100.00000000,,70.84949822,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age40_44,[40-44],2559.00000000,100.00000000,,110.17582926,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age45_49,[45-49],3955.00000000,100.00000000,,168.36500341,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age50_54,[50-54],5594.00000000,100.00000000,,269.16268464,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age55_59,[55-59],7568.00000000,100.00000000,,412.93904784,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age60_64,[60-64],12401.00000000,100.00000000,,642.78131855,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age65_69,[65-69],15909.00000000,100.00000000,,1002.47704900,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age70_74,[70-74],21850.00000000,100.00000000,,1675.67260810,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age75_79,[75-79],32244.00000000,100.00000000,,2901.96812550,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age80_84,[80-84],47474.00000000,100.00000000,,5315.57072350,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2011,Female,Age85_over,[85+],129347.00000000,100.00000000,,13339.47296800,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age00,[0],1435.00000000,100.00000000,,360.63975230,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age01_04,[1-4],227.00000000,100.00000000,,14.61452736,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age05_09,[5-9],148.00000000,100.00000000,,8.32972660,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age10_14,[10-14],137.00000000,100.00000000,,7.85080941,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age15_19,[15-19],291.00000000,100.00000000,,15.20913342,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age20_24,[20-24],456.00000000,100.00000000,,21.30151311,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age25_29,[25-29],629.00000000,100.00000000,,29.04292258,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age30_34,[30-34],912.00000000,100.00000000,,42.80205131,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age35_39,[35-39],1331.00000000,100.00000000,,65.64165084,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age40_44,[40-44],2395.00000000,100.00000000,,103.51684991,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age45_49,[45-49],3902.00000000,100.00000000,,164.44020584,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age50_54,[50-54],5547.00000000,100.00000000,,259.45499950,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age55_59,[55-59],7718.00000000,100.00000000,,413.97251090,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age60_64,[60-64],11816.00000000,100.00000000,,639.32025151,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age65_69,[65-69],16899.00000000,100.00000000,,983.05954378,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age70_74,[70-74],22061.00000000,100.00000000,,1689.46757380,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age75_79,[75-79],32711.00000000,100.00000000,,2925.50693970,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age80_84,[80-84],49083.00000000,100.00000000,,5477.18814690,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2012,Female,Age85_over,[85+],137979.00000000,100.00000000,,14333.17232000,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age00,[0],1324.00000000,100.00000000,,343.02828688,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age01_04,[1-4],256.00000000,100.00000000,,16.28090669,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age05_09,[5-9],131.00000000,100.00000000,,7.13612957,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age10_14,[10-14],148.00000000,100.00000000,,8.58707761,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age15_19,[15-19],296.00000000,100.00000000,,15.65111549,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age20_24,[20-24],444.00000000,100.00000000,,20.88377895,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age25_29,[25-29],631.00000000,100.00000000,,28.96388694,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age30_34,[30-34],980.00000000,100.00000000,,44.99615237,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age35_39,[35-39],1354.00000000,100.00000000,,67.97977075,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age40_44,[40-44],2410.00000000,100.00000000,,105.94160991,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age45_49,[45-49],3794.00000000,100.00000000,,159.68497362,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age50_54,[50-54],5610.00000000,100.00000000,,255.58855073,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age55_59,[55-59],7728.00000000,100.00000000,,406.35828728,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age60_64,[60-64],11376.00000000,100.00000000,,629.82570172,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age65_69,[65-69],17399.00000000,100.00000000,,970.02614203,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age70_74,[70-74],22096.00000000,100.00000000,,1651.99662360,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age75_79,[75-79],32869.00000000,100.00000000,,2888.87638890,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age80_84,[80-84],48630.00000000,100.00000000,,5409.15719260,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2013,Female,Age85_over,[85+],139811.00000000,100.00000000,,14445.13553400,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,Female,Age00,[0],1368.00000000,100.00000000,,360.65962748,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,Female,Age01_04,[1-4],211.00000000,100.00000000,,13.31570528,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,Female,Age05_09,[5-9],143.00000000,100.00000000,,7.59051154,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,Female,Age10_14,[10-14],137.00000000,100.00000000,,7.96974058,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,Female,Age15_19,[15-19],338.00000000,100.00000000,,18.04580003,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,Female,Age20_24,[20-24],484.00000000,100.00000000,,22.83499265,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,Female,Age25_29,[25-29],639.00000000,100.00000000,,29.10883241,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,Female,Age30_34,[30-34],995.00000000,100.00000000,,45.36882346,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,Female,Age35_39,[35-39],1367.00000000,100.00000000,,68.16693769,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,Female,Age40_44,[40-44],2472.00000000,100.00000000,,111.38777817,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,Female,Age45_49,[45-49],3826.00000000,100.00000000,,161.44045733,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,Female,Age50_54,[50-54],5669.00000000,100.00000000,,251.33225157,
EU,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2014,Female,Age55_59,[55-59],7648.00000000,100.00000000,,393.15191867,
